Código Ámbito,Ámbito,Código área,Área,Código Elemento,Elemento,Código Producto,Producto,Código año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo
QV,Valor de la Producción Agrícola,169,Paraguay,56,Producción Bruta (miles ML),571,"Mangos, mangostanes y guayabas",2018,2018,1000 SLC,30601463,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,55,Producción Bruta 2014-2016 (miles ML),571,"Mangos, mangostanes y guayabas",2015,2015,1000 SLC,24931525,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,55,Producción Bruta 2014-2016 (miles ML),571,"Mangos, mangostanes y guayabas",2016,2016,1000 SLC,25244464,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,55,Producción Bruta 2014-2016 (miles ML),571,"Mangos, mangostanes y guayabas",2017,2017,1000 SLC,25380524,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,55,Producción Bruta 2014-2016 (miles ML),571,"Mangos, mangostanes y guayabas",2018,2018,1000 SLC,25516584,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,55,Producción Bruta 2014-2016 (miles ML),571,"Mangos, mangostanes y guayabas",2019,2019,1000 SLC,25652645,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,57,Producción Bruta (miles US$),571,"Mangos, mangostanes y guayabas",2015,2015,1000 US$,4361,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,57,Producción Bruta (miles US$),571,"Mangos, mangostanes y guayabas",2016,2016,1000 US$,4657,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,57,Producción Bruta (miles US$),571,"Mangos, mangostanes y guayabas",2017,2017,1000 US$,5342,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,57,Producción Bruta (miles US$),571,"Mangos, mangostanes y guayabas",2018,2018,1000 US$,5339,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,58,Gross Production Value (constant 2014-2016 thousand US$),571,"Mangos, mangostanes y guayabas",2015,2015,1000 US$,4930,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,58,Gross Production Value (constant 2014-2016 thousand US$),571,"Mangos, mangostanes y guayabas",2016,2016,1000 US$,4992,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,58,Gross Production Value (constant 2014-2016 thousand US$),571,"Mangos, mangostanes y guayabas",2017,2017,1000 US$,5019,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,58,Gross Production Value (constant 2014-2016 thousand US$),571,"Mangos, mangostanes y guayabas",2018,2018,1000 US$,5046,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,58,Gross Production Value (constant 2014-2016 thousand US$),571,"Mangos, mangostanes y guayabas",2019,2019,1000 US$,5073,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,152,Producción Bruta 2014-2016 (miles I$),242,Manís (cacahuete) con cáscara,2015,2015,1000 Int. $,19131,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,152,Producción Bruta 2014-2016 (miles I$),242,Manís (cacahuete) con cáscara,2016,2016,1000 Int. $,19383,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,152,Producción Bruta 2014-2016 (miles I$),242,Manís (cacahuete) con cáscara,2017,2017,1000 Int. $,19383,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,152,Producción Bruta 2014-2016 (miles I$),242,Manís (cacahuete) con cáscara,2018,2018,1000 Int. $,19888,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,152,Producción Bruta 2014-2016 (miles I$),242,Manís (cacahuete) con cáscara,2019,2019,1000 Int. $,15380,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,56,Producción Bruta (miles ML),242,Manís (cacahuete) con cáscara,2015,2015,1000 SLC,60602324,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,56,Producción Bruta (miles ML),242,Manís (cacahuete) con cáscara,2016,2016,1000 SLC,66946343,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,56,Producción Bruta (miles ML),242,Manís (cacahuete) con cáscara,2017,2017,1000 SLC,62684574,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,56,Producción Bruta (miles ML),242,Manís (cacahuete) con cáscara,2018,2018,1000 SLC,64260835,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,55,Producción Bruta 2014-2016 (miles ML),242,Manís (cacahuete) con cáscara,2015,2015,1000 SLC,65836300,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,55,Producción Bruta 2014-2016 (miles ML),242,Manís (cacahuete) con cáscara,2016,2016,1000 SLC,66703092,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,55,Producción Bruta 2014-2016 (miles ML),242,Manís (cacahuete) con cáscara,2017,2017,1000 SLC,66703092,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,55,Producción Bruta 2014-2016 (miles ML),242,Manís (cacahuete) con cáscara,2018,2018,1000 SLC,68444147,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,55,Producción Bruta 2014-2016 (miles ML),242,Manís (cacahuete) con cáscara,2019,2019,1000 SLC,52929077,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,57,Producción Bruta (miles US$),242,Manís (cacahuete) con cáscara,2015,2015,1000 US$,11643,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,57,Producción Bruta (miles US$),242,Manís (cacahuete) con cáscara,2016,2016,1000 US$,11806,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,57,Producción Bruta (miles US$),242,Manís (cacahuete) con cáscara,2017,2017,1000 US$,11156,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,57,Producción Bruta (miles US$),242,Manís (cacahuete) con cáscara,2018,2018,1000 US$,11211,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,58,Gross Production Value (constant 2014-2016 thousand US$),242,Manís (cacahuete) con cáscara,2015,2015,1000 US$,13056,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,58,Gross Production Value (constant 2014-2016 thousand US$),242,Manís (cacahuete) con cáscara,2016,2016,1000 US$,13228,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,58,Gross Production Value (constant 2014-2016 thousand US$),242,Manís (cacahuete) con cáscara,2017,2017,1000 US$,13228,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,58,Gross Production Value (constant 2014-2016 thousand US$),242,Manís (cacahuete) con cáscara,2018,2018,1000 US$,13574,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,58,Gross Production Value (constant 2014-2016 thousand US$),242,Manís (cacahuete) con cáscara,2019,2019,1000 US$,10497,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,152,Producción Bruta 2014-2016 (miles I$),515,Manzanas,2015,2015,1000 Int. $,290,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,152,Producción Bruta 2014-2016 (miles I$),515,Manzanas,2016,2016,1000 Int. $,258,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,152,Producción Bruta 2014-2016 (miles I$),515,Manzanas,2017,2017,1000 Int. $,231,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,152,Producción Bruta 2014-2016 (miles I$),515,Manzanas,2018,2018,1000 Int. $,210,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,152,Producción Bruta 2014-2016 (miles I$),515,Manzanas,2019,2019,1000 Int. $,196,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,56,Producción Bruta (miles ML),515,Manzanas,2015,2015,1000 SLC,975043,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,56,Producción Bruta (miles ML),515,Manzanas,2016,2016,1000 SLC,998161,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,56,Producción Bruta (miles ML),515,Manzanas,2017,2017,1000 SLC,1008868,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,56,Producción Bruta (miles ML),515,Manzanas,2018,2018,1000 SLC,928836,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,55,Producción Bruta 2014-2016 (miles ML),515,Manzanas,2015,2015,1000 SLC,1071038,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,55,Producción Bruta 2014-2016 (miles ML),515,Manzanas,2016,2016,1000 SLC,954166,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,55,Producción Bruta 2014-2016 (miles ML),515,Manzanas,2017,2017,1000 SLC,852993,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,55,Producción Bruta 2014-2016 (miles ML),515,Manzanas,2018,2018,1000 SLC,774497,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,55,Producción Bruta 2014-2016 (miles ML),515,Manzanas,2019,2019,1000 SLC,723910,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,57,Producción Bruta (miles US$),515,Manzanas,2015,2015,1000 US$,187,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,57,Producción Bruta (miles US$),515,Manzanas,2016,2016,1000 US$,176,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,57,Producción Bruta (miles US$),515,Manzanas,2017,2017,1000 US$,180,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,57,Producción Bruta (miles US$),515,Manzanas,2018,2018,1000 US$,162,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,58,Gross Production Value (constant 2014-2016 thousand US$),515,Manzanas,2015,2015,1000 US$,212,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,58,Gross Production Value (constant 2014-2016 thousand US$),515,Manzanas,2016,2016,1000 US$,189,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,58,Gross Production Value (constant 2014-2016 thousand US$),515,Manzanas,2017,2017,1000 US$,169,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,58,Gross Production Value (constant 2014-2016 thousand US$),515,Manzanas,2018,2018,1000 US$,153,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,58,Gross Production Value (constant 2014-2016 thousand US$),515,Manzanas,2019,2019,1000 US$,143,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,152,Producción Bruta 2014-2016 (miles I$),671,Mate,2015,2015,1000 Int. $,32985,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,152,Producción Bruta 2014-2016 (miles I$),671,Mate,2016,2016,1000 Int. $,33989,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,152,Producción Bruta 2014-2016 (miles I$),671,Mate,2017,2017,1000 Int. $,34072,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,152,Producción Bruta 2014-2016 (miles I$),671,Mate,2018,2018,1000 Int. $,37702,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,152,Producción Bruta 2014-2016 (miles I$),671,Mate,2019,2019,1000 Int. $,40884,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,56,Producción Bruta (miles ML),671,Mate,2015,2015,1000 SLC,182980800,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,56,Producción Bruta (miles ML),671,Mate,2016,2016,1000 SLC,188551800,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,56,Producción Bruta (miles ML),671,Mate,2017,2017,1000 SLC,168008000,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,56,Producción Bruta (miles ML),671,Mate,2018,2018,1000 SLC,209145600,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,56,Producción Bruta (miles ML),671,Mate,2019,2019,1000 SLC,226800000,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,55,Producción Bruta 2014-2016 (miles ML),671,Mate,2015,2015,1000 SLC,191452133,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,55,Producción Bruta 2014-2016 (miles ML),671,Mate,2016,2016,1000 SLC,197281050,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,55,Producción Bruta 2014-2016 (miles ML),671,Mate,2017,2017,1000 SLC,197759417,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,55,Producción Bruta 2014-2016 (miles ML),671,Mate,2018,2018,1000 SLC,218828267,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,55,Producción Bruta 2014-2016 (miles ML),671,Mate,2019,2019,1000 SLC,237300000,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,57,Producción Bruta (miles US$),671,Mate,2015,2015,1000 US$,35155,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,57,Producción Bruta (miles US$),671,Mate,2016,2016,1000 US$,33251,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,57,Producción Bruta (miles US$),671,Mate,2017,2017,1000 US$,29900,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,57,Producción Bruta (miles US$),671,Mate,2018,2018,1000 US$,36487,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,57,Producción Bruta (miles US$),671,Mate,2019,2019,1000 US$,36342,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,58,Gross Production Value (constant 2014-2016 thousand US$),671,Mate,2015,2015,1000 US$,38042,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,58,Gross Production Value (constant 2014-2016 thousand US$),671,Mate,2016,2016,1000 US$,39200,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,58,Gross Production Value (constant 2014-2016 thousand US$),671,Mate,2017,2017,1000 US$,39295,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,58,Gross Production Value (constant 2014-2016 thousand US$),671,Mate,2018,2018,1000 US$,43482,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,58,Gross Production Value (constant 2014-2016 thousand US$),671,Mate,2019,2019,1000 US$,47152,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,152,Producción Bruta 2014-2016 (miles I$),534,Melocotones (duraznos) y nectarinas,2015,2015,1000 Int. $,835,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,152,Producción Bruta 2014-2016 (miles I$),534,Melocotones (duraznos) y nectarinas,2016,2016,1000 Int. $,844,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,152,Producción Bruta 2014-2016 (miles I$),534,Melocotones (duraznos) y nectarinas,2017,2017,1000 Int. $,850,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,152,Producción Bruta 2014-2016 (miles I$),534,Melocotones (duraznos) y nectarinas,2018,2018,1000 Int. $,856,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,152,Producción Bruta 2014-2016 (miles I$),534,Melocotones (duraznos) y nectarinas,2019,2019,1000 Int. $,862,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,56,Producción Bruta (miles ML),534,Melocotones (duraznos) y nectarinas,2015,2015,1000 SLC,2027582,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,56,Producción Bruta (miles ML),534,Melocotones (duraznos) y nectarinas,2016,2016,1000 SLC,8387639,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,56,Producción Bruta (miles ML),534,Melocotones (duraznos) y nectarinas,2017,2017,1000 SLC,7253325,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,56,Producción Bruta (miles ML),534,Melocotones (duraznos) y nectarinas,2018,2018,1000 SLC,6548330,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,56,Producción Bruta (miles ML),534,Melocotones (duraznos) y nectarinas,2019,2019,1000 SLC,8750164,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,55,Producción Bruta 2014-2016 (miles ML),534,Melocotones (duraznos) y nectarinas,2015,2015,1000 SLC,4216126,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,55,Producción Bruta 2014-2016 (miles ML),534,Melocotones (duraznos) y nectarinas,2016,2016,1000 SLC,4262355,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,55,Producción Bruta 2014-2016 (miles ML),534,Melocotones (duraznos) y nectarinas,2017,2017,1000 SLC,4293175,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,55,Producción Bruta 2014-2016 (miles ML),534,Melocotones (duraznos) y nectarinas,2018,2018,1000 SLC,4323994,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,55,Producción Bruta 2014-2016 (miles ML),534,Melocotones (duraznos) y nectarinas,2019,2019,1000 SLC,4351732,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,57,Producción Bruta (miles US$),534,Melocotones (duraznos) y nectarinas,2015,2015,1000 US$,390,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,57,Producción Bruta (miles US$),534,Melocotones (duraznos) y nectarinas,2016,2016,1000 US$,1479,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,57,Producción Bruta (miles US$),534,Melocotones (duraznos) y nectarinas,2017,2017,1000 US$,1291,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,57,Producción Bruta (miles US$),534,Melocotones (duraznos) y nectarinas,2018,2018,1000 US$,1142,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,57,Producción Bruta (miles US$),534,Melocotones (duraznos) y nectarinas,2019,2019,1000 US$,1402,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,58,Gross Production Value (constant 2014-2016 thousand US$),534,Melocotones (duraznos) y nectarinas,2015,2015,1000 US$,791,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,58,Gross Production Value (constant 2014-2016 thousand US$),534,Melocotones (duraznos) y nectarinas,2016,2016,1000 US$,800,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,58,Gross Production Value (constant 2014-2016 thousand US$),534,Melocotones (duraznos) y nectarinas,2017,2017,1000 US$,806,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,58,Gross Production Value (constant 2014-2016 thousand US$),534,Melocotones (duraznos) y nectarinas,2018,2018,1000 US$,811,Fc,Datos calculados
QV,Valor de la Producción Agrícola,169,Paraguay,58,Gross Production Value (constant 2014-2016 thousand US$),534,Melocotones (duraznos) y nectarinas,2019,2019,1000 US$,817,Fc,Datos calculados
